5 	 Náklady	53 	 Dane a poplatky	532 	 Daň z nehnuteľnosti	N	Výsledkový		
5 	 Náklady	53 	 Dane a poplatky	538 	 Ostatné dane a poplatky	N	Výsledkový		
5 	 Náklady	54 	 Iné náklady na hospodársku činnosť	541 	 Zostatková cena predaného dlhodobého nehmotného majetku a dlhodobého hmotného majetku	N	Výsledkový		
5 	 Náklady	54 	 Iné náklady na hospodársku činnosť	542 	 Predaný materiál	N	Výsledkový		
5 	 Náklady	54 	 Iné náklady na hospodársku činnosť	543 	 Dary	N	Výsledkový		
5 	 Náklady	54 	 Iné náklady na hospodársku činnosť	544 	 Zmluvné pokuty, penále a úroky z omeškania	N	Výsledkový		
5 	 Náklady	54 	 Iné náklady na hospodársku činnosť	545 	 Ostatné pokuty, penále a úroky z omeškania	N	Výsledkový		
5 	 Náklady	54 	 Iné náklady na hospodársku činnosť	546 	 Odpis pohľadávky	N	Výsledkový		
5 	 Náklady	54 	 Iné náklady na hospodársku činnosť	547 	 Tvorba a zúčtovanie opravných položiek k pohľadávkam	N	Výsledkový		
5 	 Náklady	54 	 Iné náklady na hospodársku činnosť	548 	 Ostatné náklady na hospodársku činnosť	N	Výsledkový		
5 	 Náklady	54 	 Iné náklady na hospodársku činnosť	549 	 Manká a škody	N	Výsledkový		
5 	 Náklady	55 	 Odpisy a opravné položky k dlhodobému majetku	551 	 Odpisy dlhodobého nehmotného majetku a dlhodobého hmotného majetku	N	Výsledkový		
5 	 Náklady	55 	 Odpisy a opravné položky k dlhodobému majetku	553 	 Tvorba a zúčtovanie opravných položiek k dlhodobému majetku	N	Výsledkový		
5 	 Náklady	55 	 Odpisy a opravné položky k dlhodobému majetku	555 	 Zúčtovanie komplexných nákladov budúcich období	N	Výsledkový		
5 	 Náklady	55 	 Odpisy a opravné položky k dlhodobému majetku	557 	 Zúčtovanie oprávky k opravnej položke k nadobudnutému majetku	N	Výsledkový		
5 	 Náklady	56 	 Finančné náklady	561 	 Predané cenné papiere a podiely	N	Výsledkový		
